w4mpro,w4sigmpro,w4snr,w4rchi2,w4mag_1,w4mag_2,w4mag_3,w4mag_4,w4mag_5,w4mag_6,w4mag_7,w4mag_8,w4mag_1_w4mag_2,w4mag_2_w4mag_3,w4mag_3_w4mag_4,w4mag_4_w4mag_5,w4mag_5_w4mag_6,w4mag_6_w4mag_7,w4mag_7_w4mag_8,class
5.864,0.087,12.5,3.929,7.791,7.396,7.041,7.267,6.442,5.648,4.943,4.331,0.39500000000000046,0.35499999999999954,0.22599999999999998,0.8250000000000002,0.7940000000000005,0.7050000000000001,0.6119999999999992,fake
6.671,0.083,13.1,1.564,7.193,6.348,5.751,5.298,4.937,4.644,4.406,4.207,0.8449999999999998,0.5969999999999995,0.4530000000000003,0.36099999999999977,0.29300000000000015,0.23800000000000043,0.19899999999999984,fake
8.944,0.485,2.2,1.003,9.296,9.09,8.749,8.454,8.195,7.96,7.744,7.546,0.20599999999999952,0.3409999999999993,0.29499999999999993,0.25900000000000034,0.23500000000000032,0.2160000000000002,0.1979999999999995,fake
7.344,0.169,6.4,1.097,7.803,6.92,6.298,5.847,5.522,5.295,5.144,5.05,0.883,0.6219999999999999,0.4509999999999996,0.3250000000000002,0.2270000000000003,0.1509999999999998,0.0940000000000003,fake
7.88,0.322,3.4,0.7338,6.936,6.398,5.994,5.681,5.432,5.23,5.064,4.92,0.5380000000000003,0.4039999999999999,0.3129999999999997,0.24899999999999967,0.20199999999999996,0.16600000000000037,0.14400000000000013,fake
8.49,0.355,3.1,0.9971,7.965,8.035,7.609,7.347,7.137,6.909,6.705,6.527,0.07000000000000028,0.42600000000000016,0.26199999999999957,0.21000000000000085,0.22799999999999976,0.20399999999999974,0.17799999999999994,fake
7.889,0.217,5.0,2.029,7.248,6.698,6.298,5.982,5.723,5.501,5.307,5.141,0.5499999999999998,0.40000000000000036,0.31599999999999984,0.25900000000000034,0.22199999999999953,0.19399999999999995,0.16600000000000037,fake
8.557,0.385,2.8,0.8756,8.533,8.125,7.832,7.586,7.336,7.04,6.747,6.525,0.4079999999999995,0.29300000000000015,0.24599999999999955,0.25,0.29600000000000026,0.29300000000000015,0.22199999999999953,fake
4.571,0.111,9.7,4.032,4.308,3.806,3.461,3.199,2.985,2.8,2.634,2.481,0.5019999999999998,0.3450000000000002,0.262,0.21399999999999997,0.18500000000000005,0.16599999999999993,0.15300000000000002,fake
6.768,0.172,6.3,1.539,5.136,4.622,4.21,3.872,3.588,3.341,3.127,2.938,0.5140000000000002,0.4119999999999999,0.3380000000000001,0.2839999999999998,0.2469999999999999,0.2140000000000004,0.1889999999999996,fake
4.793,0.084,13.0,6.516,5.465,4.666,4.158,3.828,3.619,3.493,3.423,3.399,0.7989999999999995,0.508,0.3300000000000005,0.20899999999999963,0.12600000000000033,0.06999999999999984,0.02400000000000002,fake
4.968,0.152,7.1,1.386,4.473,4.512,3.955,3.55,3.246,3.014,2.833,2.692,0.0389999999999997,0.5569999999999995,0.40500000000000025,0.3039999999999998,0.2320000000000002,0.1809999999999996,0.14100000000000001,fake
6.845,0.103,10.5,1.587,7.373,6.591,6.092,5.747,5.487,5.277,5.106,4.972,0.782,0.49900000000000055,0.34499999999999975,0.2599999999999998,0.20999999999999996,0.17100000000000026,0.13399999999999945,fake
6.341,0.11,9.9,9.452,7.475,7.16,6.132,5.294,4.619,4.066,3.606,3.213,0.3149999999999995,1.0280000000000005,0.8380000000000001,0.6749999999999998,0.5529999999999999,0.45999999999999996,0.3929999999999998,fake
7.129,0.108,10.0,1.423,7.61,6.789,6.25,5.861,5.547,5.286,5.064,4.874,0.8210000000000006,0.5389999999999997,0.38900000000000023,0.31400000000000006,0.2610000000000001,0.22199999999999953,0.1900000000000004,fake
7.283,0.158,6.9,2.088,7.463,6.613,6.086,5.752,5.499,5.263,5.031,4.79,0.8499999999999996,0.5270000000000001,0.3340000000000005,0.2530000000000001,0.23599999999999977,0.2320000000000002,0.24099999999999966,fake
5.847,0.087,12.5,0.914,7.229,6.897,6.757,6.73,6.706,6.629,6.625,6.772,0.33199999999999985,0.14000000000000057,0.026999999999999247,0.02400000000000002,0.07700000000000085,0.0039999999999995595,0.14700000000000024,fake
7.718,0.278,3.9,0.8464,8.436,7.684,7.198,6.85,6.594,6.394,6.231,6.105,0.7519999999999998,0.48599999999999977,0.34800000000000075,0.25599999999999934,0.20000000000000018,0.16300000000000026,0.12599999999999945,fake
7.868,0.305,3.6,0.7484,8.281,7.818,7.422,7.04,7.386,7.037,6.789,6.627,0.46300000000000097,0.3959999999999999,0.3819999999999997,0.3460000000000001,0.3490000000000002,0.24800000000000022,0.16199999999999992,fake
8.623,0.378,2.9,1.253,8.288,8.334,7.736,7.304,7.014,6.811,6.682,6.586,0.045999999999999375,0.5979999999999999,0.4319999999999995,0.29000000000000004,0.2030000000000003,0.12899999999999956,0.09600000000000009,fake
4.742,0.367,3.0,0.2931,3.152,2.686,2.338,2.057,1.813,1.597,1.4,1.222,0.4660000000000002,0.34799999999999986,0.28100000000000014,0.244,0.21599999999999997,0.19700000000000006,0.17799999999999994,fake
7.619,0.185,5.9,0.8515,7.581,7.115,6.803,6.566,6.371,6.179,5.981,5.771,0.4660000000000002,0.3120000000000003,0.2370000000000001,0.1949999999999994,0.19200000000000017,0.1980000000000004,0.20999999999999996,fake
7.267,0.18,6.0,0.7899,6.452,5.909,5.457,5.072,4.734,5.167,4.917,4.742,0.5430000000000001,0.45199999999999996,0.3849999999999998,0.3380000000000001,0.43299999999999983,0.25,0.17499999999999982,fake
8.905,0.534,2.0,0.9441,8.534,8.036,7.678,7.35,7.091,6.887,6.701,6.532,0.4980000000000011,0.35799999999999965,0.3280000000000003,0.25899999999999945,0.20400000000000063,0.18599999999999994,0.1689999999999996,fake
7.3,0.255,4.3,0.7478,7.983,7.089,6.385,5.756,5.192,4.684,4.203,3.798,0.8939999999999992,0.7040000000000006,0.6289999999999996,0.5640000000000001,0.508,0.48099999999999987,0.40500000000000025,fake
6.494,0.138,7.9,0.6332,7.617,7.081,6.673,6.337,6.034,5.756,5.531,5.373,0.5359999999999996,0.40800000000000036,0.3360000000000003,0.30299999999999994,0.2779999999999996,0.22500000000000053,0.15799999999999947,fake
6.09,0.082,13.2,1.735,6.306,5.905,5.681,5.556,5.451,5.552,5.034,4.681,0.4009999999999998,0.2240000000000002,0.125,0.10500000000000043,0.10099999999999998,0.5179999999999998,0.35299999999999976,fake
2.563,0.037,29.4,35.13,3.461,2.653,2.033,1.511,1.044,0.605,0.189,-0.205,0.8079999999999998,0.6200000000000001,0.522,0.46699999999999986,0.43900000000000006,0.416,0.394,fake
5.515,0.078,13.9,12.98,3.227,3.097,1.275,0.979,0.718,0.484,0.268,0.069,0.1299999999999999,1.822,0.29599999999999993,0.261,0.23399999999999999,0.21599999999999997,0.199,fake
6.901,0.155,7.0,1.433,6.27,5.657,5.913,5.445,5.102,4.854,4.688,4.592,0.6129999999999995,0.2560000000000002,0.46799999999999997,0.34299999999999997,0.24800000000000022,0.16600000000000037,0.09600000000000009,fake
2.882,0.073,14.8,29.72,3.682,2.885,2.654,1.799,1.147,0.636,0.234,-0.083,0.7970000000000002,0.23099999999999987,0.855,0.6519999999999999,0.511,0.402,0.317,fake
4.469,0.078,13.9,19.52,4.753,3.921,3.366,2.959,2.638,2.378,2.168,2.011,0.8320000000000003,0.5549999999999997,0.40700000000000003,0.3210000000000002,0.2599999999999998,0.20999999999999996,0.15700000000000003,fake
3.947,0.046,23.8,19.94,4.411,3.643,3.124,2.725,2.395,2.112,1.869,1.658,0.7679999999999998,0.5189999999999997,0.399,0.33000000000000007,0.2829999999999999,0.2430000000000001,0.21100000000000008,fake
7.779,0.213,5.1,1.067,8.287,7.49,6.959,6.589,6.317,6.099,5.935,5.813,0.7970000000000006,0.5310000000000006,0.3699999999999992,0.27200000000000024,0.21799999999999997,0.1640000000000006,0.12199999999999989,fake
6.683,0.211,5.2,0.7926,7.172,6.32,5.734,5.303,4.982,4.744,4.567,4.42,0.8519999999999994,0.5860000000000003,0.43100000000000005,0.32099999999999973,0.23800000000000043,0.1769999999999996,0.14700000000000024,fake
4.863,0.059,18.5,13.49,5.211,4.384,3.82,3.397,3.062,2.794,2.581,2.414,0.827,0.5640000000000005,0.42300000000000004,0.33499999999999996,0.2679999999999998,0.21300000000000008,0.16699999999999982,fake
7.363,0.232,4.7,0.7087,6.327,5.797,5.385,5.053,4.776,4.543,4.348,4.186,0.5300000000000002,0.4119999999999999,0.33199999999999985,0.27700000000000014,0.23299999999999965,0.19500000000000028,0.16199999999999992,fake
8.878,0.519,2.1,0.8654,8.972,8.053,7.27,6.479,5.635,4.873,4.199,3.597,0.9189999999999987,0.7830000000000013,0.7909999999999995,0.8440000000000003,0.7619999999999996,0.6740000000000004,0.6019999999999999,fake
5.294,0.076,14.3,3.478,5.96,5.224,4.768,4.467,4.267,4.136,4.033,3.917,0.7359999999999998,0.4560000000000004,0.30100000000000016,0.1999999999999993,0.13100000000000023,0.10299999999999976,0.11600000000000055,fake
7.557,0.143,7.6,1.006,7.487,7.042,6.721,6.471,6.243,6.04,5.855,5.684,0.4450000000000003,0.32099999999999973,0.25,0.22799999999999976,0.2030000000000003,0.1849999999999996,0.17100000000000026,fake
7.7,0.417,2.6,0.8858,6.375,5.824,5.406,5.086,4.823,4.589,4.382,4.197,0.5510000000000002,0.41800000000000015,0.3199999999999994,0.2629999999999999,0.23399999999999999,0.20700000000000074,0.1849999999999996,fake
8.616,0.318,3.4,1.133,8.212,7.751,7.445,7.229,7.05,6.879,6.818,7.23,0.4609999999999994,0.30600000000000005,0.2160000000000002,0.17900000000000027,0.17100000000000026,0.06099999999999994,0.4120000000000008,fake
8.421,0.306,3.5,0.8782,7.7,7.221,6.852,6.56,6.304,6.089,5.895,5.708,0.4790000000000001,0.3689999999999998,0.2920000000000007,0.25599999999999934,0.21499999999999986,0.19400000000000084,0.1869999999999994,fake
9.028,0.51,2.1,0.8656,9.252,8.823,8.572,8.363,9.255,10.857,7.711,7.511,0.42900000000000027,0.2510000000000012,0.20899999999999963,0.8920000000000012,1.6019999999999985,3.145999999999999,0.20000000000000018,fake
5.77,0.117,9.3,0.8675,5.77,5.318,4.993,4.726,4.459,4.2,3.983,3.797,0.45199999999999996,0.3249999999999993,0.26700000000000035,0.26700000000000035,0.25899999999999945,0.21700000000000008,0.18599999999999994,fake
8.159,0.236,4.6,1.073,7.84,7.954,7.479,7.143,6.906,6.726,6.581,6.486,0.11399999999999988,0.47499999999999964,0.3360000000000003,0.2370000000000001,0.17999999999999972,0.14499999999999957,0.09500000000000064,fake
4.341,0.107,10.1,4.916,4.992,4.093,3.474,3.057,2.767,2.534,2.322,2.103,0.899,0.6189999999999998,0.41700000000000026,0.29000000000000004,0.2330000000000001,0.21199999999999974,0.21899999999999986,fake
7.831,0.199,5.5,1.29,8.191,7.293,6.695,6.264,5.953,5.739,5.6,5.508,0.8980000000000006,0.5979999999999999,0.43100000000000005,0.31099999999999994,0.2140000000000004,0.13900000000000023,0.09199999999999964,fake
4.554,0.075,14.4,7.592,4.487,4.453,3.853,3.386,3.007,2.709,2.489,2.334,0.03399999999999981,0.6000000000000001,0.4670000000000001,0.379,0.29800000000000004,0.2200000000000002,0.1549999999999998,fake
7.457,0.258,4.2,0.6464,6.906,6.364,5.959,5.64,5.381,5.166,4.981,4.81,0.5419999999999998,0.40500000000000025,0.31899999999999995,0.25899999999999945,0.21499999999999986,0.1850000000000005,0.17100000000000026,fake
8.559,0.348,3.1,0.9912,7.834,7.266,6.831,6.488,6.216,5.985,5.783,5.618,0.5679999999999996,0.4349999999999996,0.34299999999999997,0.27200000000000024,0.23099999999999987,0.20199999999999996,0.16500000000000004,fake
7.82,0.213,5.1,1.054,8.269,7.53,7.055,6.714,6.456,6.251,6.082,5.941,0.7389999999999999,0.47500000000000053,0.3409999999999993,0.258,0.20500000000000007,0.16900000000000048,0.14100000000000001,fake
8.816,0.533,2.0,0.9745,8.215,7.737,7.356,7.001,6.691,6.407,6.135,5.91,0.47799999999999976,0.3810000000000002,0.35499999999999954,0.3100000000000005,0.2839999999999998,0.27200000000000024,0.22499999999999964,fake
3.672,0.057,19.1,12.53,3.519,3.569,2.995,2.573,2.249,1.994,1.786,1.612,0.04999999999999982,0.5739999999999998,0.42200000000000015,0.32399999999999984,0.2550000000000001,0.20799999999999996,0.17399999999999993,fake
2.59,0.019,58.5,115.5,3.723,2.94,2.438,2.094,1.853,1.685,1.569,1.492,0.7829999999999999,0.5019999999999998,0.3440000000000003,0.24099999999999988,0.16799999999999993,0.1160000000000001,0.07699999999999996,fake
8.836,0.466,2.3,1.093,8.383,7.771,7.939,7.407,6.995,6.674,6.434,6.262,0.6119999999999992,0.16800000000000015,0.532,0.4119999999999999,0.32099999999999973,0.2400000000000002,0.1720000000000006,fake
6.868,0.121,9.0,2.967,8.193,7.382,6.892,6.636,6.565,6.699,7.129,6.852,0.8109999999999999,0.4899999999999993,0.2560000000000002,0.07099999999999973,0.13399999999999945,0.4299999999999997,0.27699999999999925,fake
8.179,0.236,4.6,0.9703,8.96,8.202,7.659,7.263,6.959,6.696,6.48,6.319,0.7580000000000009,0.5430000000000001,0.3959999999999999,0.30400000000000027,0.2629999999999999,0.2159999999999993,0.16100000000000048,fake
5.627,0.203,5.4,1.213,5.01,4.677,4.333,4.038,3.779,3.543,3.327,3.128,0.3330000000000002,0.3439999999999994,0.29499999999999993,0.25900000000000034,0.23599999999999977,0.2160000000000002,0.19899999999999984,fake
7.507,0.18,6.0,1.26,6.585,6.028,5.593,5.239,4.954,4.719,4.518,4.347,0.5570000000000004,0.4349999999999996,0.3540000000000001,0.28500000000000014,0.23499999999999943,0.2010000000000005,0.17099999999999937,fake
6.39,0.063,17.2,2.4,6.935,6.158,5.651,5.296,5.048,4.883,4.776,4.71,0.7769999999999992,0.5070000000000006,0.35499999999999954,0.24800000000000022,0.16500000000000004,0.1070000000000002,0.06599999999999984,fake
6.135,0.13,8.4,6.286,6.931,6.888,6.294,5.83,5.391,4.943,4.484,4.037,0.04300000000000015,0.5940000000000003,0.4639999999999995,0.43900000000000006,0.4480000000000004,0.45899999999999963,0.44700000000000006,fake
8.627,0.5,2.2,0.8728,8.483,7.961,7.573,7.321,7.141,6.983,6.837,6.688,0.5220000000000002,0.3879999999999999,0.25200000000000067,0.17999999999999972,0.15800000000000036,0.1459999999999999,0.14900000000000002,fake
7.653,0.397,2.7,0.8241,7.812,7.033,6.523,6.165,5.922,5.784,5.747,5.8,0.7789999999999999,0.5100000000000007,0.35799999999999965,0.24300000000000033,0.1379999999999999,0.03699999999999992,0.052999999999999936,fake
7.979,0.267,4.1,0.9829,8.838,8.329,8.075,7.934,7.045,6.911,6.771,6.62,0.5089999999999986,0.25400000000000134,0.14099999999999913,0.8890000000000002,0.13400000000000034,0.13999999999999968,0.1509999999999998,fake
5.293,0.106,10.3,4.238,7.457,8.115,7.767,7.476,7.215,6.978,6.763,6.564,0.6580000000000004,0.34799999999999986,0.29100000000000037,0.2610000000000001,0.2370000000000001,0.21499999999999986,0.19899999999999984,fake
3.785,0.162,6.7,0.8282,2.984,2.449,2.029,1.686,1.396,1.149,0.941,0.765,0.5350000000000001,0.41999999999999993,0.34299999999999997,0.29000000000000004,0.2469999999999999,0.20800000000000007,0.17599999999999993,fake
5.713,0.092,11.8,3.853,5.863,5.054,4.522,4.156,3.899,3.709,3.558,3.431,0.8090000000000002,0.532,0.36600000000000055,0.2569999999999997,0.18999999999999995,0.15100000000000025,0.12699999999999978,fake
8.574,0.434,2.5,0.9078,7.168,6.731,6.387,6.094,5.833,5.598,5.382,5.183,0.4370000000000003,0.3440000000000003,0.29299999999999926,0.2610000000000001,0.23500000000000032,0.2160000000000002,0.19899999999999984,fake
2.684,0.143,7.6,0.9295,2.042,1.505,1.094,0.748,0.443,0.162,-0.089,-0.29,0.5369999999999999,0.4109999999999998,0.3460000000000001,0.305,0.281,0.251,0.20099999999999998,fake
3.368,0.053,20.3,24.28,4.808,3.925,3.298,2.807,2.398,2.044,1.731,1.449,0.883,0.6269999999999998,0.4910000000000001,0.4089999999999998,0.3540000000000001,0.31299999999999994,0.28200000000000003,fake
6.032,0.099,10.9,27.54,5.448,5.457,4.761,4.231,3.821,3.496,3.232,3.008,0.008999999999999453,0.6959999999999997,0.5300000000000002,0.4099999999999997,0.3250000000000002,0.2639999999999998,0.2240000000000002,fake
1.513,0.023,47.3,98.77,3.849,2.898,2.191,1.634,1.184,0.809,0.494,0.229,0.9510000000000001,0.7070000000000003,0.5569999999999999,0.44999999999999996,0.3749999999999999,0.31500000000000006,0.265,fake
8.931,0.472,2.3,0.969,8.501,7.935,7.538,7.229,6.975,6.771,6.609,6.471,0.5659999999999998,0.39699999999999935,0.30900000000000016,0.25400000000000045,0.20399999999999974,0.16199999999999992,0.1379999999999999,fake
8.148,0.274,4.0,0.9236,9.156,8.721,8.541,7.579,7.364,7.156,6.975,6.819,0.4350000000000005,0.17999999999999972,0.9620000000000006,0.21499999999999986,0.20800000000000018,0.18100000000000005,0.1559999999999997,fake
6.966,0.205,5.3,1.674,6.182,5.555,5.758,5.302,4.948,4.674,4.468,4.326,0.6270000000000007,0.2030000000000003,0.4560000000000004,0.3539999999999992,0.274,0.2060000000000004,0.14200000000000035,fake
5.183,0.077,14.1,4.517,4.668,4.189,3.859,3.636,3.473,4.634,3.137,2.938,0.4790000000000001,0.33000000000000007,0.22299999999999986,0.16300000000000026,1.1610000000000005,1.4970000000000003,0.19899999999999984,fake
7.071,0.109,9.9,1.447,7.615,6.899,6.445,6.191,6.055,5.977,5.928,5.869,0.7160000000000002,0.45399999999999974,0.25400000000000045,0.13600000000000012,0.0779999999999994,0.04900000000000038,0.05900000000000016,fake
8.113,0.196,5.5,1.097,8.308,7.813,7.421,7.141,6.942,6.774,6.622,6.484,0.4950000000000001,0.39199999999999946,0.28000000000000025,0.19899999999999984,0.16800000000000015,0.15200000000000014,0.1379999999999999,fake
8.936,0.495,2.2,1.178,8.231,7.641,7.25,6.975,6.752,6.569,6.424,6.281,0.5899999999999999,0.391,0.27500000000000036,0.22299999999999986,0.18299999999999983,0.14499999999999957,0.14300000000000068,fake
3.702,0.029,37.6,2.795,4.62,4.03,3.6,3.27,3.011,2.787,2.57,2.346,0.5899999999999999,0.43000000000000016,0.33000000000000007,0.2589999999999999,0.2240000000000002,0.21700000000000008,0.22399999999999975,fake
6.228,0.198,5.5,0.7488,5.608,5.051,4.606,4.229,3.906,3.625,4.133,3.903,0.5569999999999995,0.4450000000000003,0.3769999999999998,0.32299999999999995,0.28100000000000014,0.508,0.22999999999999998,fake
7.981,0.25,4.3,0.969,8.312,7.867,7.593,7.47,7.365,7.205,7.019,6.814,0.4449999999999994,0.274,0.12300000000000022,0.10499999999999954,0.16000000000000014,0.18599999999999994,0.20500000000000007,fake
8.602,0.39,2.8,0.7937,8.816,9.013,8.751,7.869,7.758,7.696,7.655,7.559,0.19699999999999918,0.26200000000000045,0.8819999999999997,0.11099999999999977,0.06200000000000028,0.04099999999999948,0.09600000000000009,fake
8.582,0.398,2.7,1.021,7.072,6.826,7.163,6.069,5.809,5.573,5.358,5.159,0.24600000000000044,0.33700000000000063,1.0940000000000003,0.2599999999999998,0.23599999999999977,0.21500000000000075,0.19899999999999984,fake
8.438,0.345,3.2,0.8827,8.011,7.4,7.595,7.117,6.677,6.303,6.016,5.809,0.6109999999999989,0.1949999999999994,0.47799999999999976,0.4400000000000004,0.37399999999999967,0.2869999999999999,0.20699999999999985,fake
2.477,0.064,17.0,4.395,2.687,2.798,2.328,1.982,1.705,1.467,1.254,1.057,0.11100000000000021,0.4700000000000002,0.34599999999999986,0.2769999999999999,0.238,0.21300000000000008,0.19700000000000006,fake
8.794,0.427,2.5,1.124,8.994,8.629,8.34,8.117,7.955,9.48,7.644,7.445,0.3650000000000002,0.2889999999999997,0.22299999999999898,0.1620000000000008,1.5250000000000004,1.8360000000000003,0.19899999999999984,fake
8.317,0.35,3.1,0.9095,8.736,8.211,8.507,8.183,8.007,7.144,7.047,6.901,0.5250000000000004,0.2959999999999994,0.32399999999999984,0.17600000000000016,0.8629999999999995,0.09700000000000042,0.1459999999999999,fake
8.722,0.438,2.5,0.8945,8.369,7.842,8.172,7.834,7.607,6.679,6.499,6.336,0.5270000000000001,0.33000000000000096,0.33800000000000097,0.22699999999999942,0.9279999999999999,0.1800000000000006,0.16299999999999937,fake
5.694,0.117,9.3,1.718,6.046,5.302,4.853,4.567,4.378,4.241,4.115,3.958,0.7440000000000007,0.44899999999999984,0.2859999999999996,0.18900000000000006,0.13700000000000045,0.12599999999999945,0.15700000000000003,fake
5.753,0.046,23.8,30.23,5.496,4.525,3.768,3.223,2.892,2.709,2.606,2.554,0.9710000000000001,0.7570000000000006,0.5449999999999999,0.33099999999999996,0.18299999999999983,0.1030000000000002,0.052000000000000046,fake
8.341,0.302,3.6,0.9832,9.095,8.412,7.958,7.672,7.484,7.355,7.305,7.256,0.6829999999999998,0.4540000000000006,0.2860000000000005,0.18799999999999972,0.12899999999999956,0.05000000000000071,0.04899999999999949,fake
5.451,0.177,6.1,1.42,4.48,3.932,3.518,3.193,2.931,2.718,2.541,2.393,0.5480000000000005,0.41400000000000015,0.32499999999999973,0.262,0.21300000000000008,0.17700000000000005,0.14800000000000013,fake
6.914,0.343,3.2,0.6034,5.214,4.723,4.342,4.032,3.77,3.543,3.342,3.163,0.49100000000000055,0.3810000000000002,0.3099999999999996,0.262,0.22699999999999987,0.20100000000000007,0.17900000000000027,fake
7.324,0.091,11.9,1.156,8.152,7.459,6.995,6.645,6.359,6.129,5.956,5.841,0.6929999999999996,0.4639999999999995,0.35000000000000053,0.2859999999999996,0.23000000000000043,0.17299999999999915,0.11500000000000021,fake
8.424,0.334,3.3,0.9459,7.932,7.582,7.333,7.04,6.779,6.544,6.328,6.129,0.35000000000000053,0.24899999999999967,0.29300000000000015,0.2610000000000001,0.23500000000000032,0.2159999999999993,0.19900000000000073,fake
6.774,0.163,6.7,1.458,6.308,6.342,5.762,5.341,5.025,4.783,4.594,4.443,0.03399999999999981,0.5800000000000001,0.4209999999999994,0.31599999999999984,0.242,0.18900000000000006,0.1510000000000007,fake
